5-922	4.035919887560344e-05
5-897	1.719459394842467e-05
5-862	1.6701678780765666e-05
5-647	3.8233994641545035e-05
5-261	2.378732203353195e-05
5-285	2.8140969499977696e-05
5-1203	2.430779149909391e-05
5-1443	6.60111959769789e-05
5-762	6.204460045770637e-05
5-1832	2.4653554244505853e-05
5-123	1.8186104233785565e-05
5-946	2.1062324624295058e-05
5-1648	1.3781498672519584e-05
5-1461	3.3210725843308156e-05
5-140	4.5743849622142415e-05
5-1598	2.465121601148306e-05
5-1519	2.0942594187849433e-05
5-152	1.1160685186535404e-05
5-1942	7.487766728488095e-05
5-1122	2.6794520953987706e-05
5-1147	5.6922261599298e-05
5-617	1.8948885583579924e-05
5-1225	2.0478465857421e-05
5-1084	2.2582193217368078e-05
5-321	2.576613395181786e-05
5-1621	0.00014899381999940062
5-1315	1.6951985009142723e-05
5-1039	2.4974079137372974e-05
5-1174	1.8401668641116232e-05
5-248	1.2587851442347235e-05
5-155	1.5879431085001786e-05
5-236	1.6973967892870627e-05
5-235	3.210701218618826e-05
5-172	3.2998089750557746e-05
5-743	1.5861510961299966e-05
5-1148	1.1715988035505719e-05
5-534	1.2038690164249954e-05
5-1409	2.7470000047417748e-05
5-731	1.7594402714116335e-05
5-1819	2.7703234821093904e-05
5-1	3.8156839797412626e-05
5-1362	1.0767293466967602e-05
5-41	3.8345451030620675e-05
5-399	5.012536639796996e-05
5-1063	3.4075032312593304e-05
5-278	6.893231687499144e-05
5-1709	4.3928320954308774e-05
5-527	1.1156511639177609e-05
5-532	9.768232307110706e-06
5-806	9.216540746770076e-06
5-1687	4.655506496185036e-05
5-883	1.4898682426903324e-05
5-1522	5.782026940599931e-05
5-533	7.284511450677479e-05
5-1520	1.7519423674816753e-05
5-614	5.862861122215552e-05
5-374	2.2110309767173345e-05
5-169	2.423522851415729e-05
5-849	2.0230146497801585e-05
5-1498	9.840971845051272e-05
5-851	1.438932211462485e-05
5-735	3.3721781985647166e-05
5-582	5.403717498980557e-05
5-577	3.5483902001208194e-05
5-984	2.2381118585387544e-05
5-476	3.433698608648709e-05
5-1584	6.249688849643305e-05
5-26	3.934187507761948e-05
5-609	2.1423323180379483e-05
5-1994	4.5409398895249716e-05
5-1332	1.6337760735235805e-05
5-620	3.4812728761919705e-05
5-1274	0.00011979899507630695
5-880	1.9410636854445467e-05
5-728	4.2401480034345135e-05
5-380	2.4023539702293534e-05
5-1231	1.6279968328016456e-05
5-785	3.348084336410978e-05
5-1385	3.715452148332914e-05
5-136	3.4802379278888485e-05
5-1947	2.8100473675472488e-05
5-978	1.4355001001377394e-05
5-1101	1.1376070197871488e-05
5-1524	1.0820903537044718e-05
5-1658	8.144993826097246e-06
5-730	9.191581269137699e-06
5-1836	3.2753629571699606e-05
5-1175	2.6325023626847477e-05
5-72	3.779759923477899e-05
5-1854	5.497671038142069e-05
5-1788	2.0590383825989317e-05
5-1422	2.2408461158699938e-05
5-1957	7.426006570749048e-05
5-682	0.0001273368164466077
5-177	1.2677198851870351e-05
5-1437	3.950040312057256e-05
5-219	1.929284860229369e-05
5-273	3.217387836076899e-05
5-873	3.782459248690806e-05
5-153	1.8736958678055694e-05
5-1583	1.3350938578805531e-05
5-690	1.3315852538858898e-05
5-768	3.352164605690835e-05
5-375	5.672171524713271e-05
5-832	1.058482095283522e-05
5-1813	9.6919429310263e-06
5-281	3.1166102495455644e-05
5-809	2.0313575431633156e-05
5-1245	1.1602608436954741e-05
5-353	5.35697893290033e-05
5-963	1.4358326753577338e-05
5-189	4.553954701091605e-05
5-1044	3.327420471499967e-05
5-815	7.458156690967052e-05
5-160	4.397985700331944e-05
5-1802	2.8684631713794175e-05
5-1610	1.3662979838335168e-05
5-737	3.692370324882693e-05
5-1617	1.7433374621312725e-05
5-1190	1.6974160368658552e-05
5-1528	2.00211824786628e-05
5-799	1.7875676022313128e-05
5-339	8.366059324429162e-05
5-643	1.9353224611732628e-05
5-1019	5.994514371492069e-05
5-1495	4.162477138972102e-05
5-1329	1.820406729301349e-05
5-1439	2.307758216854185e-05
5-925	4.657432223273895e-05
5-1265	6.631588006627064e-05
5-444	8.144993826097246e-06
5-1566	2.4688611994820592e-05
5-471	2.7257289572875268e-05
5-763	3.081908102404643e-05
5-147	3.743098107878768e-05
5-854	9.461390874940355e-06
5-1279	6.769019383829577e-05
5-659	3.3562801320866414e-05
5-1949	1.1512078620143994e-05
5-7	1.2080235266697188e-05
5-653	1.2460686091341205e-05
5-1977	8.7059309077655e-06
5-1169	1.863306905045064e-05
5-352	3.0501526397079664e-05
5-633	2.07302075376588e-05
5-301	3.923333625125383e-05
5-293	6.000038814938211e-05
5-1603	3.124061949581006e-05
5-1232	3.9020923704346474e-05
5-778	9.751573964906809e-06
5-1711	1.905455791180877e-05
5-1085	4.0768716532263644e-05
5-912	4.7350366258681314e-05
5-1966	1.0469343942417044e-05
5-112	2.5420612016302048e-05
5-926	1.2127757316494503e-05
5-71	8.144993826097246e-06
5-1756	8.6304177409804e-05
5-1560	1.0943490316136842e-05
5-1705	3.14949498502476e-05
5-1488	1.8059840768145342e-05
5-1239	0.0001362110967981601
5-554	1.6726166067270218e-05
5-710	2.094956835087645e-05
5-694	8.144993826097246e-06
5-1197	3.633014857082936e-05
5-1691	1.6588943225372967e-05
5-1140	3.6107152215078275e-05
5-1651	0.0001242110342048342
5-514	3.794729731116596e-05
5-989	0.0001084257269445947
5-833	4.511923894177832e-05
5-825	2.058608937290563e-05
5-1843	1.3032061541972046e-05
5-1690	3.296837818142315e-05
5-903	5.330285372880446e-05
5-1472	1.4748306223287835e-05
5-624	4.791857049668741e-05
5-294	5.195880148307191e-05
5-718	1.3585823932139302e-05
5-1798	1.149076693742336e-05
5-861	1.0692581209622771e-05
5-1696	8.98170249181275e-05
5-1511	2.0384979496455316e-05
5-876	2.426304906980459e-05
5-701	5.724194117022677e-05
5-1722	9.091336901928533e-06
5-258	4.510822061846273e-05
5-1427	3.114622980918947e-05
5-911	2.6620192870825203e-05
5-1826	2.0331677922492173e-05
5-1005	4.295284133782409e-05
5-1707	8.20719091415204e-06
5-1312	2.733707020187982e-05
5-1694	3.631716054474804e-05
5-1799	5.09448880321235e-05
5-1646	1.59329630178381e-05
5-754	1.551882179811519e-05
5-1013	3.839236941339109e-05
5-1863	8.144993826097246e-06
5-722	9.403819588982364e-06
5-1742	2.0197702979452034e-05
5-1356	3.895522526918701e-05
5-1704	2.821129430637392e-05
5-436	1.6544335545916965e-05
5-923	1.467125331552768e-05
5-497	8.144993826097246e-06
5-1844	3.0435873556303935e-05
5-484	1.5304461264322204e-05
5-1485	1.3604811214078452e-05
5-640	3.032304626776954e-05
5-395	2.593787781869035e-05
5-103	1.0968509370679307e-05
5-1333	1.3800709489153988e-05
5-924	4.897245650137717e-05
5-882	3.319053575957666e-05
5-573	1.2628956741237682e-05
5-1061	2.2632451480970383e-05
5-870	2.4292753977148362e-05
5-1726	9.132246880854227e-05
5-1525	2.8499416053048116e-05
5-753	1.6117869126078827e-05
5-1007	8.469815760332067e-06
5-383	2.6674465409194405e-05
5-542	2.1034257373466464e-05
5-960	1.6699728372387385e-05
5-1823	9.712028297696578e-06
5-34	7.572843229853749e-05
5-1009	3.007727808882251e-05
5-674	1.2529993628146531e-05
5-586	1.6615516588772457e-05
5-1289	3.1832897699140436e-05
5-1773	2.3562117905779187e-05
5-779	2.0826021916413254e-05
5-488	3.959181760865924e-05
5-881	5.991327073043699e-05
5-1880	1.518104742044154e-05
5-419	3.72997626107123e-05
5-528	4.734070971995819e-05
5-1151	4.8025306817083996e-05
5-727	1.3697447244231639e-05
5-507	3.449519127383155e-05
5-6	1.0396374770401693e-05
5-985	0.00010309047481193024
5-628	2.848559205291451e-05
5-1266	7.272333908288807e-05
5-134	4.046203542132682e-05
5-740	1.4779226095453078e-05
5-632	1.4612380780225415e-05
5-1963	4.8851235900632155e-05
5-128	4.131894642892876e-05
5-490	2.2110489090555555e-05
5-1871	2.4966296375939173e-05
5-1426	9.377477998701506e-06
5-1195	3.119602163569084e-05
5-1201	2.1811765705055742e-05
5-198	1.3680847268604964e-05
5-1022	1.8167604238244032e-05
5-1492	1.651167339501488e-05
5-733	4.5888658995670484e-05
5-559	2.861180911276915e-05
5-1109	1.1267725587186167e-05
5-811	4.1385191662050486e-05
5-804	7.220316829703077e-05
5-1950	1.010634826078833e-05
5-322	6.549500680920674e-05
5-1870	9.253823150727079e-05
5-1391	8.953382016993635e-06
5-1204	9.040126418056861e-06
5-1014	1.892494281577383e-05
5-581	4.044726523081523e-05
5-1237	8.144993826097246e-06
5-999	1.1765757485021063e-05
5-1334	1.757005743783925e-05
5-1049	2.0607934332255612e-05
5-866	2.073159762176574e-05
5-793	2.162647303527066e-05
5-315	2.8873024315125017e-05
5-441	2.1168510671479175e-05
5-1770	1.3560206422249335e-05
5-1371	4.802511075696567e-05
5-663	0.00014518032526783544
5-1483	4.169304456193051e-05
5-1075	2.5227825853325055e-05
5-667	1.2333750823331968e-05
5-1418	4.828896545465038e-05
5-765	1.9155179465556055e-05
5-317	1.1556559278268968e-05
5-362	2.3972041425964503e-05
5-1857	2.404715316810295e-05
5-1490	2.1254772256523893e-05
5-1149	9.294633917035475e-05
5-575	1.5500519482958702e-05
5-688	4.557583449014284e-05
5-1302	1.0553473082290124e-05
5-1729	9.48832143347906e-06
5-561	6.10594184047862e-05
5-1665	1.299363309548159e-05
5-44	1.6669584585005653e-05
5-53	2.7733891993694596e-05
5-1980	4.8603329596837096e-05
5-543	2.7255388657663903e-05
5-1260	2.7267860592712153e-05
5-1676	0.00011840540997522737
5-1374	1.8498194696768637e-05
5-1849	9.794158286039455e-06
5-1540	2.6184751180866738e-05
5-333	1.5006139932243002e-05
5-1886	1.191402899300406e-05
5-1833	1.2171938004657477e-05
5-50	3.0024128140104528e-05
5-1875	1.4273916211605426e-05
5-286	1.7457841220187946e-05
5-1574	2.6560288877314698e-05
5-1590	2.603902833185947e-05
5-119	1.8947300347319017e-05
5-893	3.1507534378899605e-05
5-13	2.3494155469746288e-05
5-70	4.632108144293392e-05
5-394	1.7396845725560263e-05
5-1597	1.689414585284719e-05
5-1363	6.940012507501966e-05
5-1024	3.44406690558619e-05
5-75	3.111130765749501e-05
5-1034	1.5320154543850294e-05
5-1897	3.09564972622055e-05
5-403	2.1831683469044396e-05
5-1055	2.7272919910858824e-05
5-1811	2.355668178572663e-05
5-940	3.6438702776345235e-05
5-1605	3.4862080032182513e-05
5-1471	1.0016883358513538e-05
5-156	3.912357593552469e-05
5-58	2.6301766000988223e-05
5-1508	5.7508538269164056e-05
5-611	1.1560833563127629e-05
5-1083	5.6295068486793773e-05
5-505	3.6869036554177256e-05
5-1105	1.75142728063573e-05
5-790	1.375159551529927e-05
5-1376	3.8118405899987724e-05
5-1381	2.451176362323686e-05
5-655	4.867602622437223e-05
5-1611	1.9936752032877808e-05
5-1629	1.2589988362124563e-05
5-295	3.6496519665695496e-05
5-1165	2.7504351754331523e-05
5-1737	2.7615735201132103e-05
5-1146	1.3477527820875812e-05
5-761	1.65616912212785e-05
5-1052	2.0582781231579225e-05
5-207	2.3373537956350793e-05
5-292	2.6308656464459103e-05
5-1346	3.99013131608769e-05
5-3	0.00013066892126318178
5-509	1.2921530209213715e-05
5-1367	5.674818213446471e-05
5-1864	1.0966593995668075e-05
5-1126	0.0001316319555261264
5-712	9.410811020790119e-06
5-1432	3.0315394160733638e-05
5-297	4.636770764078042e-05
5-773	3.880230431077608e-05
5-943	1.3040664653317581e-05
5-1138	3.158486370246858e-05
5-658	1.513569299581518e-05
5-97	9.983619651876908e-06
5-1894	1.9786207920937656e-05
5-1192	1.2886011199446101e-05
5-1640	1.2494283726277057e-05
5-391	8.665771928323851e-06
5-1867	3.106777486952545e-05
5-252	2.534788863497439e-05
5-1171	1.5140948638876861e-05
5-673	1.9684942187763e-05
5-1883	6.265146585658097e-05
5-1791	2.8338378037182977e-05
5-1983	6.254842368408029e-05
5-74	4.837984750313096e-05
5-343	5.4130698314520234e-05
5-530	8.26178944931838e-06
5-1486	3.6444236629167634e-05
5-1954	3.110170150231191e-05
5-142	1.5142050846378301e-05
5-716	1.6100936768621686e-05
5-808	1.9774727475205954e-05
5-1659	2.8217356452860654e-05
5-1616	3.2337924622764305e-05
5-257	6.559956154784142e-05
5-1316	1.9023167060183315e-05
5-127	1.809292419270105e-05
5-1487	4.6917957631746096e-05
5-1375	3.287803961876466e-05
5-705	3.462154089990134e-05
5-1210	1.799585476690518e-05
5-1618	2.7647359857072876e-05
5-271	1.475760432195503e-05
5-1258	3.1224603625841116e-05
5-552	1.2754882663721597e-05
5-408	1.5948758166727425e-05
5-340	6.586179608671543e-05
5-1943	6.371592231026368e-05
5-1581	1.2674636848968273e-05
5-1565	3.4321441653000215e-05
5-82	2.901459488918572e-05
5-1719	1.377403418034138e-05
5-1682	5.844336681946131e-05
5-1575	9.74917313405886e-06
5-904	3.831563884872204e-05
5-1424	1.9487298214914665e-05
5-1515	4.030456493376405e-05
5-1908	5.1562126748525465e-05
5-12	3.697773450232725e-05
5-307	1.3292238619602295e-05
5-875	1.6493105303808008e-05
5-531	2.6284449019060016e-05
5-1450	1.6121355632082004e-05
5-522	8.546683752216265e-06
5-309	7.110925820065434e-05
5-1303	3.0334169587303525e-05
5-587	4.468417180204715e-05
5-313	1.160559250246849e-05
5-1482	1.089364516972015e-05
5-966	2.330879243742004e-05
5-197	9.622424814829612e-06
5-975	2.2007711611618113e-05
5-1940	2.31630113327755e-05
5-1747	1.0506631218832189e-05
5-392	1.5145974423709712e-05
5-48	1.1887511514040776e-05
5-850	2.6000745149093655e-05
5-1396	3.5552025043956175e-05
5-1657	2.9476130606199362e-05
5-168	1.5002950627171734e-05
5-1341	2.4372020108229802e-05
5-1626	2.937406882294512e-05
5-420	8.779803583591338e-06
5-1137	2.5729174014869423e-05
5-1164	2.8223423164382194e-05
5-652	8.144993826097246e-06
5-78	2.904262368274239e-05
5-424	2.7491772414054208e-05
5-1973	4.7705107223878246e-05
5-472	3.0603070396331246e-05
5-1278	6.728984300770302e-05
5-687	1.7119769518085154e-05
5-791	2.0439438397456343e-05
5-1593	2.7064323362409305e-05
5-1532	2.7731344054227866e-05
5-836	1.9710454706250733e-05
5-1752	3.36551357200659e-05
5-516	3.434028850704992e-05
5-1956	1.1607922175313614e-05
5-1275	3.655133984504781e-05
5-1351	2.980138219928228e-05
5-1905	3.334706957915361e-05
5-661	8.781539360752915e-06
5-1188	1.9516491516048054e-05
5-1829	1.9643228131799897e-05
5-234	1.3690056807239273e-05
5-1572	1.698157775287003e-05
5-1285	2.5721640365529798e-05
5-739	5.2049299953417636e-05
5-1342	3.622197943281502e-05
5-1077	1.6394874950649234e-05
5-1445	2.984841349949354e-05
5-1541	1.8643519776999606e-05
5-1692	0.0001447565001245265
5-182	1.7319725679304687e-05
5-1941	2.3510045454317936e-05
5-430	5.116468254033301e-05
5-1233	2.2190508652020507e-05
5-1712	3.819053288874352e-05
5-276	1.7109267461200958e-05
5-1247	1.1488134927603333e-05
5-1782	3.0188703152953384e-05
5-1124	2.7596750246751573e-05
5-1407	1.7596546464784213e-05
5-523	1.828498243944781e-05
5-14	1.57131200317611e-05
5-1935	3.9465761445684035e-05
5-612	9.432235508355461e-06
5-1397	2.172788291277113e-05
5-704	1.591244734230617e-05
5-56	1.3366947211225825e-05
5-896	2.0117163095346033e-05
5-165	3.1704532206574506e-05
5-995	1.51255451015469e-05
5-249	6.596300761347511e-05
5-1127	3.850405131829179e-05
5-630	0.00011376641706691462
5-1218	8.985102902945578e-05
5-341	1.8684515772295583e-05
5-1638	1.4843135530007888e-05
5-455	2.2556413014473525e-05
5-1350	4.6354843891319194e-05
5-1331	1.8732668704974538e-05
5-187	3.380731723228607e-05
5-1383	5.39842725060679e-05
5-1564	2.822565675358403e-05
5-323	0.0001405789518647398
5-434	2.9416545879907128e-05
5-945	1.3108508427551822e-05
5-1502	5.8792037719650146e-05
5-1672	1.4873572837642472e-05
5-17	2.582306579287541e-05
5-683	3.482019250380363e-05
5-830	1.9109315240400728e-05
5-1464	2.007249703770837e-05
5-1401	1.252816161590005e-05
5-769	4.4571352492397715e-05
5-932	2.6585290827302775e-05
5-1845	3.2418812087274875e-05
5-1807	4.11452640310122e-05
5-1382	1.5893508605303522e-05
5-1794	3.0276371530696493e-05
5-1551	8.144993826097246e-06
5-535	2.638593872149155e-05
5-1130	1.5469250262958452e-05
5-1017	1.4039824421746249e-05
5-909	1.1580290797965216e-05
5-540	1.85949539207404e-05
5-93	2.706574982642964e-05
5-222	1.235748880084556e-05
5-1909	3.08166197108102e-05
5-602	3.4420616276217164e-05
5-670	1.640242734433919e-05
5-562	2.3813245073758708e-05
5-780	1.1524521413707826e-05
5-1895	1.9203705536828307e-05
5-1297	3.912961736007855e-05
5-977	9.350033419194828e-05
5-1494	1.373859562773775e-05
5-800	2.5617623997128276e-05
5-1030	1.7750909427231426e-05
5-627	1.7398021615595627e-05
5-186	1.6321181623582624e-05
5-1576	1.4383212955903321e-05
5-1271	4.220691461842619e-05
5-320	0.0001259443350940957
5-1406	2.4275750492629397e-05
5-1768	8.443609769601006e-06
5-1701	3.9310487307255354e-05
5-325	5.9203649859790196e-05
5-1223	4.759987026694484e-05
5-1723	3.0125874977628515e-05
5-1821	2.1568557927721578e-05
5-137	5.36301978196411e-05
5-579	3.758340370562339e-05
5-312	3.6697796587196756e-05
5-764	1.5037937343987602e-05
5-1268	2.2607253027084513e-05
5-1848	1.820416515675393e-05
5-277	1.3421891287652355e-05
5-1667	5.183584386621387e-05
5-662	1.5400815051204224e-05
5-696	1.4414619638837507e-05
5-756	4.787913832496809e-05
5-1125	5.7248904094052374e-05
5-1922	1.4346914664903828e-05
5-771	2.800775801723922e-05
5-1561	3.6322431725058395e-05
5-377	1.867396757053211e-05
5-595	1.0346173823365097e-05
5-1156	2.543221226035885e-05
5-1842	3.238256487420312e-05
5-348	4.1956920251073155e-05
5-1547	3.067808888681718e-05
5-43	1.1084148242799352e-05
5-860	2.778319683695052e-05
5-1878	2.3520319140842715e-05
5-980	1.8922042398514464e-05
5-954	1.7485260084750648e-05
5-840	1.0266659999420851e-05
5-442	4.968914348879281e-05
5-1724	9.609735579235866e-06
5-495	2.0952780772160336e-05
5-1500	1.3247513351648857e-05
5-1801	8.144993826097246e-06
5-247	2.9243832492671273e-05
5-1172	2.717767909302786e-05
5-884	5.4418884942953355e-05
5-827	4.0583029803501587e-05
5-2	0.00013215440070104154
5-39	4.9862321321877354e-05
5-1812	5.626868873891579e-05
5-107	9.78518006780604e-05
5-1708	1.749982755244347e-05
5-1457	2.1672478219310897e-05
5-504	5.210104529491211e-05
5-997	2.7640845021996732e-05
5-355	3.792135058019307e-05
5-1041	2.505863830315249e-05
5-496	4.916729921059107e-05
5-1990	5.622663158951237e-05
5-1757	6.506241948359458e-05
5-1635	1.876851092842464e-05
5-524	2.423954093968812e-05
5-1221	2.361529315131494e-05
5-1526	1.3674063867359075e-05
5-803	1.4614052219767225e-05
5-1068	2.3751153552646543e-05
5-1751	2.5105223431907586e-05
5-1134	3.235172501831789e-05
5-1250	5.6229020071432594e-05
5-1896	2.0268292220985738e-05
5-94	1.166761284391533e-05
5-1960	4.226308718590737e-05
5-300	2.940123359342402e-05
5-526	1.5765364015075094e-05
5-1755	3.8353936806120847e-05
5-1155	8.144993826097246e-06
5-1207	1.2603191887716553e-05
5-1784	8.918485714809237e-06
5-742	2.7389405223042416e-05
5-422	6.325291084943949e-05
5-1377	8.745592185708314e-05
5-409	2.4619130858888967e-05
5-1877	8.883643631057835e-06
5-410	4.9005028232963286e-05
5-1359	1.0407503552092261e-05
5-1588	2.7077580297930292e-05
5-1366	2.1496653501376076e-05
5-646	6.51754273995443e-05
5-713	1.5238891068604091e-05
5-1754	1.8084197582731475e-05
5-1766	4.2569199141598894e-05
5-1531	2.4480647001709342e-05
5-1324	1.649014968660467e-05
5-288	1.6121719995421417e-05
5-38	2.3669657414051782e-05
5-1975	1.249057548908447e-05
5-367	8.144993826097246e-06
5-358	3.001348390557797e-05
5-1357	4.054489743202983e-05
5-1293	6.72804766638935e-05
5-981	5.5049164552829466e-05
5-626	2.294922206102379e-05
5-1890	1.084697151521676e-05
5-1628	5.6394884114275e-05
5-1106	3.8260144244258325e-05
5-385	4.5639918620734434e-05
5-1979	5.372085463107837e-05
5-113	2.2032738175416214e-05
5-792	1.4990770704917887e-05
5-115	2.3871887675125705e-05
5-431	8.144993826097246e-06
5-259	2.3464104548473477e-05
5-1128	3.804459727206419e-05
5-920	1.4496531621296709e-05
5-461	2.3183790746904453e-05
5-351	9.854572137764314e-06
5-42	1.2858826054012161e-05
5-1680	3.514655122008836e-05
5-738	2.109833436180866e-05
5-781	7.693129102433846e-05
5-1987	2.7731918076708687e-05
5-1451	1.3593640637837064e-05
5-1884	5.484090706292529e-05
5-564	1.2458468346316344e-05
5-283	1.807273865269536e-05
5-1163	3.3669256012074833e-05
5-1776	1.2152888528784069e-05
5-445	5.273717759914731e-05
5-1227	0.00011367618611188053
5-1444	2.536269637012554e-05
5-349	2.7046472565906428e-05
5-1917	1.1981917550534113e-05
5-240	8.519378510047228e-06
5-162	1.0558664074428979e-05
5-921	3.0728744807742704e-05
5-708	0.00010125021006217726
5-1162	8.11490394095595e-05
5-129	4.74641414919678e-05
5-1136	7.336352238578125e-05
5-1622	2.7407352952156753e-05
5-1251	1.3131894991388616e-05
5-498	1.0314416789792136e-05
5-631	2.600950174271964e-05
5-185	5.421737567206164e-05
5-816	3.515148358090322e-05
5-885	6.723485855931864e-05
5-220	0.000200737884036719
5-839	9.587475930533863e-06
5-789	1.2363933939306542e-05
5-457	3.343413362281091e-05
5-1589	1.5256761987327391e-05
5-930	1.5290357807839094e-05
5-672	2.20430381954022e-05
5-145	1.2537308487510776e-05
5-272	3.710131357197011e-05
5-858	1.851065551398878e-05
5-1282	2.9313731623232096e-05
5-487	4.296033301965306e-05
5-878	3.0759441777554054e-05
5-1810	3.2888871867589085e-05
5-1327	1.4609515329894665e-05
5-369	1.6684575395820137e-05
5-1505	1.1391512249531816e-05
5-1027	4.362950487904601e-05
5-1094	1.5001086461714893e-05
5-314	2.203866367542689e-05
5-108	5.699249192597564e-05
5-1668	4.0976378051321444e-05
5-1102	2.778594867001023e-05
5-1240	1.4370520265863375e-05
5-517	1.5331369274411406e-05
5-678	1.3681387462516912e-05
5-458	1.4464288072668922e-05
5-590	1.401553462633866e-05
5-239	1.3335467977708517e-05
5-202	1.2722751514294464e-05
5-157	3.1478384664388286e-05
5-284	6.623188656733629e-05
5-1873	2.9454796440622867e-05
5-994	1.542540822313163e-05
5-361	4.78793083511763e-05
5-812	7.555839662185749e-05
5-895	7.119596297309578e-05
5-844	1.0140957929408633e-05
5-1717	2.7160418112712012e-05
5-681	9.634514320518957e-06
5-906	2.525609326751353e-05
5-1150	1.1923736581866133e-05
5-1317	1.6796013683485375e-05
5-654	4.373951294333718e-05
5-915	5.165874365288488e-05
5-1031	4.053621069128044e-05
5-680	1.0166789122713084e-05
5-1131	5.113787023850568e-05
5-413	1.0744046417955806e-05
5-699	1.4009786988078679e-05
5-1296	2.15377669246632e-05
5-1283	1.0461530806463022e-05
5-437	3.185037498550797e-05
5-1152	3.784356256861772e-05
5-96	2.8754529687241347e-05
5-1959	1.777058637572608e-05
5-648	2.813086495006987e-05
5-1567	1.8425593029464637e-05
5-1454	3.6610489413589526e-05
5-525	1.7478742870433226e-05
5-1016	3.969893905495488e-05
5-216	1.1154834129465821e-05
5-947	4.237792740099051e-05
5-1647	8.144993826097246e-06
5-256	7.189762083486535e-05
5-319	1.4689060512239856e-05
5-373	1.5887476731252123e-05
5-550	4.246535453943166e-05
5-551	5.4057380997365365e-05
5-1419	3.606495814883033e-05
5-231	3.0413584744527062e-05
5-691	3.55741547324093e-05
5-1523	6.849031452076436e-05
5-1750	1.7776359281928292e-05
5-426	1.0119924252195414e-05
5-1398	2.4955868667428662e-05
5-1645	1.036089739659178e-05
5-1160	1.5893697405348503e-05
5-290	2.2255130337730734e-05
5-116	3.0334985165649703e-05
5-798	2.7495100136025648e-05
5-106	3.5898292782500705e-05
5-398	2.7731970873215775e-05
5-635	3.341424909705508e-05
5-1455	1.9628503160008656e-05
5-1479	5.5278137461186004e-05
5-1563	4.562850588270591e-05
5-939	6.629580886453701e-05
5-1281	4.172810915068971e-05
5-766	2.1395829068848144e-05
5-842	1.2685857541441653e-05
5-1057	3.527307903953991e-05
5-191	2.204253535336647e-05
5-1343	2.95639149870586e-05
5-610	7.89591161511447e-05
5-329	2.317554345958189e-05
5-1047	2.8323311162854194e-05
5-1997	2.2471207544615922e-05
5-569	8.144993826097246e-06
5-226	1.6384558634735937e-05
5-707	9.951255176677626e-06
5-173	2.4032092287402224e-05
5-11	5.003979766963866e-05
5-1865	2.869713469320426e-05
5-770	1.8932792629949368e-05
5-868	2.719115637132576e-05
5-1463	9.961978307752164e-06
5-1248	1.3866156874457573e-05
5-1824	8.857983357568544e-06
5-1699	2.6862133692628153e-05
5-218	5.181349023625302e-05
5-1226	1.9571543768023897e-05
5-159	1.8418779421614586e-05
5-1263	4.727187113730307e-05
5-494	5.31277006314624e-05
5-1310	2.0184245899711426e-05
5-726	3.160609963233436e-05
5-440	4.362817509320735e-05
5-757	1.3063929805711268e-05
5-1913	2.1942119031061698e-05
5-170	0.00010534410008806797
5-1001	7.691231495041587e-05
5-393	5.557933366759069e-05
5-894	1.5251486776071581e-05
5-1762	2.9644143861334693e-05
5-1713	2.779255512895289e-05
5-1534	1.9079530232246024e-05
5-130	1.154861784879277e-05
5-1224	3.0876307939255205e-05
5-834	3.684089873042157e-05
5-1678	2.300030167982135e-05
5-1478	3.4681360420399894e-05
5-27	1.8420347176794003e-05
5-260	1.986257107375702e-05
5-592	1.577272695654307e-05
5-1852	4.3371217075646116e-05
5-1537	1.710987215581673e-05
5-133	7.050820190308606e-05
5-519	0.0001636934892015007
5-1777	9.592265425428654e-06
5-1473	3.217447389230534e-05
5-1089	1.1166057643893391e-05
5-1888	1.4250829935484256e-05
5-1354	2.8922968985650733e-05
5-593	7.436873345631286e-05
5-1255	1.8425441638502337e-05
5-1781	2.837974620397306e-05
5-447	4.5851225746505804e-05
5-1010	1.4465374867099521e-05
5-1978	3.901179145142314e-05
5-199	6.547624635535024e-05
5-287	4.7010750496051006e-05
5-1995	7.809973157812798e-05
5-1830	3.696480106721259e-05
5-1580	3.8086132273091874e-05
5-1901	2.3099257561208764e-05
5-212	1.0042073731438669e-05
5-52	8.772449835257104e-06
5-745	1.8736711220048792e-05
5-1839	1.039677486326974e-05
5-1405	2.274957392712682e-05
5-1442	2.6011930538892657e-05
5-1934	8.144993826097246e-06
5-171	3.836694692127786e-05
5-1769	0.00014496362775260344
5-456	4.9971599684481516e-05
5-1570	1.0912994391524292e-05
5-616	2.720071195622936e-05
5-891	2.2349336422604678e-05
5-741	1.7066395456940227e-05
5-347	2.189666304931224e-05
5-1931	2.8004836776787497e-05
5-1548	6.95941103549174e-05
5-563	3.973195767551906e-05
5-544	2.2349215445905503e-05
5-1096	3.5172034125011696e-05
5-1280	8.611019605392292e-05
5-1365	2.00228886501258e-05
5-1911	2.1338823784020095e-05
5-1480	1.514211336798217e-05
5-774	2.376505839948487e-05
5-1891	4.4473580895482486e-05
5-357	5.6016308959091025e-05
5-859	2.062765295887143e-05
5-1513	7.70771508032942e-05
5-5	1.3580992868255824e-05
5-529	2.7380501014102556e-05
5-416	0.00012328455517194407
5-983	1.963834536669849e-05
5-1043	9.049261853220937e-05
5-1780	2.9265729630187108e-05
5-196	3.5091651189049196e-05
5-1720	2.3174803009658133e-05
5-1872	2.922274200090844e-05
5-67	0.00010326962104944783
